CLIENT_CODE,AGE,MARITAL_STATUS,GENDER,INCOME,POSTCODE,LASTUPDATE
32340,C,S,F,108000,41400,2022-07-05
32348,D,M,F,48000,51200,2023-06-24
32358,A,S,F,0,47400,2020-11-25
32358,A,S,M,0,80300,2020-11-01
32368,D,M,M,48000,41400,2021-06-09
32370,D,M,F,36000,68100,2023-03-15
32386,D,M,F,50000,41250,2021-03-29
32386,D,M,F,84000,68100,2022-05-10
32388,E,M,F,108000,50450,2022-11-16
32402,D,M,M,120000,41400,2022-11-10
32407,D,S,M,84000,41400,2021-04-06
32426,D,M,M,120000,10470,2022-03-07
32427,C,M,M,48000,68100,2022-04-27
32427,C,M,M,72000,47400,2021-05-24
32433,E,M,M,36000,42000,2022-05-25
32435,D,M,M,100000,11500,2022-05-13
32440,E,M,F,250000,42000,2021-09-25
32443,E,M,M,72000,51200,2021-08-19
32445,D,M,F,50000,41200,2022-02-15
32452,C,M,F,36000,41200,2020-03-18
32465,C,M,M,36000,76300,2021-04-01
32468,C,M,M,48000,51200,2020-06-10
32500,B,M,M,108000,81100,2020-07-05
32504,E,M,F,108000,11500,2022-11-22
32521,A,S,F,0,41200,2023-04-12
32525,D,M,M,60000,10470,2023-06-13
32541,D,M,M,36000,76300,2022-08-08
32545,D,M,M,250000,81100,2022-07-12
32555,A,S,F,0,50450,2020-04-26
32556,B,S,M,72000,68100,2020-04-19
32568,E,M,M,48000,52000,2022-12-01
32572,E,M,M,100000,51200,2022-07-16
32597,D,M,F,500000,10470,2020-09-21
32623,E,M,M,50000,51200,2021-06-06
32634,C,M,F,48000,75000,2021-08-14
32642,C,M,F,60000,47400,2020-10-16
32648,B,S,F,60000,50450,2022-04-08
32648,B,S,F,108000,50450,2020-02-10
32650,B,S,F,108000,42000,2023-04-18
32663,D,M,M,36000,42000,2020-09-04
32663,D,M,M,36000,10470,2021-02-01
32667,C,S,F,36000,76300,2021-03-13
32669,D,M,M,36000,68100,2021-04-17
32671,D,S,F,84000,52000,2020-12-09
32673,D,M,M,60000,68100,2022-04-06
32677,D,M,F,36000,42000,2021-08-08
32690,E,M,F,48000,41400,2020-08-14
32693,E,M,F,60000,11500,2020-05-14
32696,C,M,M,250000,47400,2022-05-21
32697,E,M,M,48000,68100,2022-12-14
32706,E,M,F,48000,42000,2020-03-26
32716,D,M,F,250000,11500,2021-06-24
32717,E,D,M,72000,76300,2020-07-15
32721,E,M,M,48000,75000,2023-06-28
32731,A,S,F,0,80300,2022-06-21
32731,A,S,F,0,75000,2021-12-29
32731,A,S,F,0,41250,2020-10-18
32732,D,R,F,36000,75000,2022-11-26
32765,E,M,F,36000,42000,2021-07-16
32779,A,S,F,0,11500,2021-09-24
32779,A,S,F,0,51200,2021-04-30
32796,E,M,F,60000,51200,2020-04-01
32807,D,M,M,60000,41400,2020-12-13
32834,C,S,M,50000,76300,2021-05-29
32838,A,S,F,0,41250,2020-05-23
32845,E,M,F,48000,41250,2020-02-09
32851,D,M,M,60000,81100,2020-02-22
32852,D,M,M,60000,47400,2021-07-24
32859,D,M,F,100000,41200,2022-06-12
32863,A,S,F,0,11500,2020-09-05
32869,A,S,M,0,68100,2022-06-08
32869,A,S,M,0,11500,2020-08-15
32870,A,S,M,0,51200,2020-03-17
32870,A,S,M,0,41200,2023-06-23
32870,A,S,M,0,52000,2022-02-20
32870,A,S,F,0,80300,2022-02-16
32871,A,S,F,0,11500,2021-10-04
32873,A,S,M,0,81100,2020-01-14
32873,A,S,M,0,68100,2020-09-16
32881,A,S,F,0,76300,2020-01-21
32881,A,S,F,0,41250,2022-12-14
32887,A,S,M,0,76300,2022-04-15
32887,A,S,M,0,68100,2020-11-19
32887,A,S,M,0,50450,2020-10-08
32888,A,S,F,0,75000,2022-07-29
32889,A,S,F,0,81100,2022-09-14
32891,A,S,F,0,41250,2023-01-06
32893,A,S,F,0,76300,2022-11-22
32894,A,S,F,0,52000,2020-06-03
32900,A,S,M,0,80300,2020-06-29
32900,A,S,M,0,52000,2021-06-25
32902,A,S,F,0,81100,2023-04-26
32902,A,S,F,0,41200,2021-08-13
32904,A,S,F,0,41400,2021-08-25
32905,A,S,F,0,41250,2020-08-11
32905,A,S,F,0,75000,2022-07-16
32906,A,S,M,0,42000,2021-11-24
32906,A,S,M,0,50450,2022-10-03
32907,A,S,M,0,52000,2023-03-07
32907,A,S,M,0,41250,2022-12-23
32907,A,S,M,0,81100,2022-11-17
32908,A,S,M,0,10470,2021-12-14
32909,A,S,M,0,51200,2021-08-03
32909,A,S,M,0,80300,2020-06-27
32909,A,S,M,0,76300,2020-06-14
32913,A,S,M,0,50450,2020-01-25
32914,A,S,M,0,75000,2023-05-12
32922,A,S,F,0,51200,2021-02-14
32922,A,S,F,0,68100,2021-07-16
32922,A,S,F,0,76300,2021-02-02
32922,A,S,F,0,51200,2020-08-22
32922,A,S,F,0,41200,2022-04-09
32922,A,S,F,0,81100,2022-01-11
32922,A,S,F,0,41400,2021-08-29
32922,A,S,F,0,81100,2022-01-27
32922,A,S,F,0,41400,2020-04-11
32924,A,S,F,0,41250,2021-01-09
32924,A,S,F,0,75000,2021-02-09
32924,A,S,F,0,50450,2022-12-09
32924,A,S,F,0,76300,2022-01-19
32927,A,S,M,0,41400,2021-05-27
32928,A,S,M,0,50450,2022-12-14
32929,A,S,F,0,76300,2021-02-09
32931,A,S,F,0,51200,2020-05-10
32933,A,S,M,0,41250,2020-11-16
32933,A,S,M,0,50450,2022-12-28
32934,A,S,F,0,47400,2022-10-30
32934,A,S,F,0,11500,2020-07-23
32934,A,S,F,0,41250,2021-11-29
32934,A,S,F,0,81100,2020-03-01
32934,A,S,F,0,41400,2021-11-08
32934,A,S,F,0,51200,2022-07-04
32934,A,S,F,0,41200,2022-08-11
32934,A,S,F,0,80300,2021-12-25
32935,A,S,F,0,11500,2020-08-18
32951,A,S,F,0,52000,2020-03-09
32952,A,S,F,0,50450,2021-06-21
32952,A,S,F,0,68100,2021-09-12
32954,A,S,F,0,11500,2021-03-04
32957,A,S,F,0,47400,2022-01-05
32960,A,S,F,0,51200,2021-09-27
32960,A,S,F,0,52000,2021-07-31
32960,A,S,F,0,51200,2020-03-31
32960,A,S,F,0,81100,2023-02-24
32961,A,S,M,0,47400,2020-02-01
32961,A,S,M,0,50450,2021-01-08
32966,A,S,F,0,41400,2020-07-23
32969,A,S,F,0,42000,2021-03-17
32972,A,S,F,0,80300,2022-02-09
32993,A,S,F,0,68100,2021-01-07
32995,A,S,F,0,41400,2021-11-01
33006,A,S,F,0,52000,2022-09-16
33017,A,S,F,0,68100,2020-05-06
33033,A,S,F,0,47400,2022-01-05
33043,A,S,F,0,51200,2023-01-25
33048,A,S,F,0,50450,2021-08-04
33051,A,S,M,0,41400,2022-03-13
33052,A,S,M,0,47400,2022-06-29
33053,A,S,M,0,11500,2023-05-13
33053,A,S,M,0,52000,2021-05-20
33055,A,S,M,0,76300,2023-06-19
33058,A,S,M,0,50450,2021-11-25
33060,A,S,M,0,50450,2021-09-19
33064,A,S,M,0,11500,2020-01-19
33065,A,S,M,0,47400,2020-06-11
33066,A,S,M,0,68100,2022-02-02
33067,A,S,F,0,81100,2021-03-29
33068,A,S,F,0,81100,2021-07-09
33071,A,S,F,0,80300,2023-05-30
33071,A,S,F,0,68100,2020-07-20
33072,A,S,F,0,50450,2022-09-30
33072,A,S,F,0,41400,2020-02-05
33074,A,S,F,0,80300,2020-07-13
33075,A,S,F,0,50450,2022-05-26
33077,A,S,F,0,41250,2020-03-31
33078,A,S,F,0,42000,2023-04-18
33079,A,S,M,0,41200,2020-01-13
33079,A,S,M,0,42000,2022-12-25
33079,A,S,M,0,47400,2020-05-26
33080,A,S,F,0,68100,2022-02-03
33083,A,S,F,0,41200,2021-08-24
33084,A,S,F,0,75000,2020-07-23
33084,A,S,F,0,50450,2022-10-17
33084,A,S,F,0,50450,2021-10-05
33086,A,S,M,0,52000,2021-05-17
33088,A,S,M,0,10470,2020-03-23
33088,A,S,M,0,41250,2022-05-09
33089,A,S,M,0,76300,2021-08-19
33095,A,S,M,0,51200,2020-12-26
33097,A,S,F,0,11500,2021-04-18
33097,A,S,F,0,41400,2022-10-03
33097,A,S,F,0,10470,2023-06-15
33099,A,S,M,0,47400,2023-04-03
33102,A,S,F,0,75000,2020-03-05
33102,A,S,F,0,75000,2022-12-12
33102,A,S,F,0,52000,2020-07-26
33102,A,S,F,0,11500,2020-04-13
33103,A,S,M,0,76300,2021-05-12
33109,A,S,F,0,41250,2022-11-29
33109,A,S,F,0,52000,2023-03-28
33114,A,S,M,0,75000,2021-10-27
33114,A,S,M,0,76300,2021-05-25
33114,A,S,M,0,80300,2020-01-26
33118,A,S,M,0,68100,2021-03-28
33119,A,S,M,0,47400,2022-07-10
33119,A,S,M,0,50450,2023-05-06
