CLIENT_CODE,AGE,MARITAL_STATUS,GENDER,INCOME,POSTCODE,LASTUPDATE,
31044,B,S,F,60000,41200,13/2/2022,
31061,C,M,F,100000,41250,14/5/2021,
31068,B,S,M,48000,80300,28/12/2022,
31072,B,S,M,120000,81100,20/1/2022,
31079,C,M,F,36000,75000,15/6/2022,
31091,E,M,F,60000,11500,24/1/2022,
31110,D,R,F,36000,68100,7/5/2020,
31118,D,M,M,50000,51200,28/12/2022,
31127,B,M,F,48000,51200,6/11/2022,
31138,B,S,F,100000,68100,22/1/2022,
31140,D,S,F,250000,80300,2/1/2023,
31146,B,S,F,60000,80300,30/3/2023,
31152,B,S,F,48000,41400,10/12/2021,
31162,B,M,F,48000,10470,11/6/2022,
31167,B,S,M,48000,81100,13/7/2020,
31168,B,S,M,108000,68100,17/9/2021,
31182,D,M,M,250000,68100,12/10/2020,
31186,B,M,M,36000,76300,22/4/2022,
31195,D,M,F,36000,51200,17/7/2020,
31198,B,S,F,48000,41400,19/6/2021,
31199,B,S,M,48000,68100,5/3/2020,
31201,C,M,F,36000,51200,24/5/2022,
31213,D,M,F,60000,41200,19/4/2022,
31228,B,S,M,250000,47400,24/3/2023,
31230,B,S,M,36000,80300,1/2/2020,
31235,B,S,M,50000,50450,19/5/2023,
31254,B,S,M,500000,41400,3/12/2021,
31266,C,S,F,108000,75000,4/11/2022,
31275,D,,F,120000,10470,21/4/2022,
31294,C,M,F,50000,42000,22/7/2020,
31306,B,M,M,48000,68100,22/1/2020,
31307,E,S,F,60000,41400,14/8/2021,
31317,B,S,F,48000,76300,13/12/2022,
31320,B,S,F,60000,76300,23/2/2023,
31340,A,S,M,0,10470,12/5/2020,
31344,C,M,F,500000,80300,29/6/2022,
31345,B,S,M,500000,41250,29/11/2020,
31356,B,D,F,500000,50450,7/1/2021,
31356,B,D,F,108000,52000,24/8/2022,
31359,B,S,M,100000,81100,20/4/2020,
31371,C,M,F,48000,52000,25/6/2020,
31373,D,M,M,500000,41250,22/4/2020,
31392,B,S,F,48000,41200,26/7/2020,
31422,C,S,F,48000,51200,6/2/2022,
31428,E,M,M,84000,47400,2/10/2021,
31434,B,S,M,48000,52000,28/9/2021,
31435,B,S,F,48000,68100,12/12/2021,
31438,C,S,M,120000,75000,22/10/2020,
31441,B,S,M,72000,50450,21/3/2021,
31450,D,M,M,60000,51200,10/5/2022,
31478,C,M,M,100000,41250,21/6/2022,
31479,D,M,M,108000,47400,23/12/2020,
31487,B,S,M,50000,51200,5/11/2021,
31489,B,S,F,500000,11500,5/1/2023,
31490,B,M,M,48000,68100,13/6/2021,
31498,B,M,F,60000,75000,15/1/2020,
31499,B,S,M,60000,52000,18/12/2021,
31508,B,S,F,48000,41200,20/2/2023,
31509,C,S,M,48000,41200,24/6/2020,
31528,E,M,M,60000,41200,20/7/2021,
31538,B,M,M,48000,41400,10/8/2022,
31539,B,S,F,48000,47400,14/6/2022,
31540,C,M,M,36000,41400,18/1/2022,
31552,D,S,M,48000,11500,15/7/2022,
31561,D,M,F,72000,80300,30/1/2023,
31565,C,M,M,250000,50450,15/1/2021,
31571,D,M,M,250000,68100,10/6/2023,
31593,D,M,M,120000,75000,14/5/2023,
31598,E,M,M,100000,76300,26/9/2022,
31610,B,S,M,48000,41200,22/11/2021,
31623,D,M,F,60000,50450,2/10/2020,
31626,D,M,F,250000,42000,17/9/2020,
31628,D,M,M,36000,51200,3/8/2021,
31638,D,M,F,120000,41200,4/5/2023,
31638,D,M,F,36000,75000,10/2/2023,
31639,E,S,F,48000,68100,5/4/2023,
31641,D,M,M,250000,52000,16/4/2022,
31642,C,M,F,48000,10470,27/6/2022,
31645,D,M,M,72000,50450,14/12/2022,
31651,C,M,F,48000,80300,14/1/2023,
31657,D,M,F,48000,10470,18/7/2022,
31659,D,M,F,50000,41200,20/9/2022,
31677,D,M,M,108000,52000,23/7/2021,
31681,E,M,M,60000,52000,8/1/2020,
31687,D,M,M,60000,51200,6/5/2023,
31717,B,S,M,100000,80300,31/3/2021,
31741,E,M,F,50000,76300,16/11/2022,
31756,E,S,F,84000,10470,19/6/2022,
31761,C,M,F,72000,41400,6/3/2021,
31766,C,M,M,500000,47400,3/12/2022,
31785,C,M,F,60000,75000,5/3/2021,
31790,B,S,M,60000,41250,23/6/2022,
31800,D,M,M,36000,10470,6/9/2020,
31803,D,S,M,500000,75000,10/2/2020,
31814,A,,M,0,75000,3/4/2020,
31817,D,M,M,48000,51200,16/4/2023,
31829,D,S,M,36000,81100,1/4/2021,
31830,E,M,M,100000,52000,7/3/2021,
31835,C,M,F,48000,41400,25/2/2022,
31839,C,M,M,36000,76300,9/5/2022,
31841,C,M,M,48000,41400,28/3/2022,
31852,D,M,F,48000,11500,23/7/2021,
31882,B,S,M,500000,51200,10/4/2020,
31889,D,M,M,250000,41400,21/7/2021,
31895,D,M,M,48000,75000,30/7/2021,
31897,D,M,M,60000,50450,23/3/2022,
31900,D,M,F,48000,10470,3/2/2020,
31920,B,S,F,108000,52000,25/5/2023,
31922,D,D,F,250000,41400,18/5/2023,
31928,D,M,F,84000,68100,22/7/2022,
31930,B,S,M,100000,41250,24/6/2023,
31936,D,M,M,108000,42000,26/5/2020,
31947,D,D,M,60000,41400,14/1/2023,
31953,C,M,M,50000,10470,4/2/2020,
31961,D,M,F,60000,41250,20/10/2022,
31963,C,M,M,120000,47400,8/10/2020,
31996,B,S,M,48000,41200,19/10/2020,
32000,D,M,M,84000,41400,11/6/2021,
32000,D,M,M,60000,75000,14/7/2021,
32001,D,M,F,50000,75000,13/4/2022,
32009,B,S,M,50000,51200,5/8/2021,
32021,E,M,F,60000,10470,7/10/2021,
32025,D,M,M,72000,80300,9/11/2021,
32027,E,M,F,36000,50450,1/7/2021,
32038,D,M,M,48000,50450,7/6/2021,
32054,C,S,M,50000,50450,22/2/2021,
32055,D,M,F,60000,52000,27/6/2023,
32056,C,M,M,72000,11500,23/10/2021,
32068,C,D,F,108000,68100,31/3/2023,
32070,E,M,M,120000,41400,11/9/2021,
32087,B,S,M,48000,47400,5/7/2021,
32091,C,S,M,60000,42000,14/4/2020,
32109,A,,M,0,47400,5/9/2022,
32120,D,M,F,84000,80300,3/8/2020,
32128,E,M,F,48000,68100,3/3/2020,
32137,A,,M,0,75000,27/1/2023,
32137,A,,M,0,42000,28/6/2022,
32138,D,M,M,120000,41400,6/10/2020,
32147,D,M,M,72000,47400,30/6/2022,
32148,D,M,F,60000,11500,25/3/2023,
32156,D,M,M,48000,50450,12/10/2022,
32190,D,M,M,250000,41400,17/4/2020,
32192,E,M,F,48000,81100,21/5/2020,
32197,E,M,M,50000,10470,15/12/2020,
32201,D,M,F,72000,11500,26/8/2020,
32205,D,M,F,60000,80300,12/9/2021,
32210,E,M,M,48000,47400,26/7/2021,
32211,D,M,M,48000,68100,9/2/2022,
32229,A,,M,0,68100,12/10/2022,
32240,D,M,F,84000,50450,16/1/2023,
32240,D,M,F,50000,10470,11/12/2020,
32244,C,S,F,500000,41200,22/4/2020,
32244,C,S,F,50000,41200,29/5/2020,
32258,A,,F,0,80300,26/10/2022,
32262,D,M,F,60000,76300,21/3/2020,
32263,D,M,M,100000,41400,27/1/2021,
32272,D,M,F,50000,68100,17/4/2023,
32290,D,M,M,84000,76300,13/4/2021,
32300,C,S,F,120000,10470,4/2/2020,
32307,C,M,M,48000,41400,18/12/2022,
32315,D,M,M,50000,81100,4/8/2021,
32326,E,M,F,72000,42000,23/4/2020,
32329,E,M,M,100000,51200,7/9/2021,
32332,E,M,F,60000,42000,26/12/2022,
32339,C,S,F,36000,50450,4/1/2022,
32339,C,S,F,250000,51200,27/6/2020,
32340,C,S,F,84000,41400,23/12/2021,
32340,C,S,F,108000,41400,5/7/2022,
32348,D,M,F,48000,51200,24/6/2023,
32358,A,,F,0,47400,25/11/2020,
32358,A,,M,0,80300,1/11/2020,
32368,D,M,M,48000,41400,9/6/2021,
32370,D,M,F,36000,68100,15/3/2023,
32386,D,M,F,50000,41250,29/3/2021,
32386,D,M,F,84000,68100,10/5/2022,
32388,E,M,F,108000,50450,16/11/2022,
32402,D,M,M,120000,41400,10/11/2022,
32407,D,S,M,84000,41400,6/4/2021,
32426,D,M,M,120000,10470,7/3/2022,
32427,C,M,M,48000,68100,27/4/2022,
32427,C,M,M,72000,47400,24/5/2021,
32433,E,M,M,36000,42000,25/5/2022,
32435,D,M,M,100000,11500,13/5/2022,
32440,E,M,F,250000,42000,25/9/2021,
32443,E,M,M,72000,51200,19/8/2021,
32445,D,M,F,50000,41200,15/2/2022,
32452,C,M,F,36000,41200,18/3/2020,
32465,C,M,M,36000,76300,1/4/2021,
32468,C,M,M,48000,51200,10/6/2020,
32500,B,M,M,108000,81100,5/7/2020,
32504,E,M,F,108000,11500,22/11/2022,
32521,A,,F,0,41200,12/4/2023,
32525,D,M,M,60000,10470,13/6/2023,
32541,D,M,M,36000,76300,8/8/2022,
32545,D,M,M,250000,81100,12/7/2022,
32555,A,,F,0,50450,26/4/2020,
32556,B,S,M,72000,68100,19/4/2020,
32568,E,M,M,48000,52000,1/12/2022,
32572,E,M,M,100000,51200,16/7/2022,
32597,D,M,F,500000,10470,21/9/2020,
32623,E,M,M,50000,51200,6/6/2021,
32634,C,M,F,48000,75000,14/8/2021,
32642,C,M,F,60000,47400,16/10/2020,
32648,B,S,F,60000,50450,8/4/2022,
32648,B,S,F,108000,50450,10/2/2020,
32650,B,S,F,108000,42000,18/4/2023,
32663,D,M,M,36000,42000,4/9/2020,
32663,D,M,M,36000,10470,1/2/2021,
32667,C,S,F,36000,76300,13/3/2021,
32669,D,M,M,36000,68100,17/4/2021,
32671,D,S,F,84000,52000,9/12/2020,
32673,D,M,M,60000,68100,6/4/2022,
32677,D,M,F,36000,42000,8/8/2021,
32690,E,M,F,48000,41400,14/8/2020,
32693,E,M,F,60000,11500,14/5/2020,
32696,C,M,M,250000,47400,21/5/2022,
32697,E,M,M,48000,68100,14/12/2022,
32706,E,M,F,48000,42000,26/3/2020,
32716,D,M,F,250000,11500,24/6/2021,
32717,E,D,M,72000,76300,15/7/2020,
32721,E,M,M,48000,75000,28/6/2023,
32731,A,,F,0,80300,21/6/2022,
32731,A,,F,0,75000,29/12/2021,
32731,A,,F,0,41250,18/10/2020,
32732,D,R,F,36000,75000,26/11/2022,
32765,E,M,F,36000,42000,16/7/2021,
32779,A,,F,0,11500,24/9/2021,
32779,A,,F,0,51200,30/4/2021,
32796,E,M,F,60000,51200,1/4/2020,
32807,D,M,M,60000,41400,13/12/2020,
32834,C,S,M,50000,76300,29/5/2021,
32838,A,,F,0,41250,23/5/2020,
32845,E,M,F,48000,41250,9/2/2020,
32851,D,M,M,60000,81100,22/2/2020,
32852,D,M,M,60000,47400,24/7/2021,
32859,D,M,F,100000,41200,12/6/2022,
32863,A,,F,0,11500,5/9/2020,
32869,A,,M,0,68100,8/6/2022,
32869,A,,M,0,11500,15/8/2020,
32870,A,,M,0,51200,17/3/2020,
32870,A,,M,0,41200,23/6/2023,
32870,A,,M,0,52000,20/2/2022,
32870,A,,F,0,80300,16/2/2022,
32871,A,,F,0,11500,4/10/2021,
32873,A,,M,0,81100,14/1/2020,
32873,A,,M,0,68100,16/9/2020,
32881,A,,F,0,76300,21/1/2020,
32881,A,,F,0,41250,14/12/2022,
32887,A,,M,0,76300,15/4/2022,
32887,A,,M,0,68100,19/11/2020,
32887,A,,M,0,50450,8/10/2020,
32888,A,,F,0,75000,29/7/2022,
32889,A,,F,0,81100,14/9/2022,
32891,A,,F,0,41250,6/1/2023,
32893,A,,F,0,76300,22/11/2022,
32894,A,,F,0,52000,3/6/2020,
32900,A,,M,0,80300,29/6/2020,
32900,A,,M,0,52000,25/6/2021,
32902,A,,F,0,81100,26/4/2023,
32902,A,,F,0,41200,13/8/2021,
32904,A,,F,0,41400,25/8/2021,
32905,A,,F,0,41250,11/8/2020,
32905,A,,F,0,75000,16/7/2022,
32906,A,,M,0,42000,24/11/2021,
32906,A,,M,0,50450,3/10/2022,
32907,A,,M,0,52000,7/3/2023,
32907,A,,M,0,41250,23/12/2022,
32907,A,,M,0,81100,17/11/2022,
32908,A,,M,0,10470,14/12/2021,
32909,A,,M,0,51200,3/8/2021,
32909,A,,M,0,80300,27/6/2020,
32909,A,,M,0,76300,14/6/2020,
32913,A,,M,0,50450,25/1/2020,
32914,A,,M,0,75000,12/5/2023,
32922,A,,F,0,51200,14/2/2021,
32922,A,,F,0,68100,16/7/2021,
32922,A,,F,0,76300,2/2/2021,
32922,A,,F,0,51200,22/8/2020,
32922,A,,F,0,41200,9/4/2022,
32922,A,,F,0,81100,11/1/2022,
32922,A,,F,0,41400,29/8/2021,
32922,A,,F,0,81100,27/1/2022,
32922,A,,F,0,41400,11/4/2020,
32924,A,,F,0,41250,9/1/2021,
32924,A,,F,0,75000,9/2/2021,
32924,A,,F,0,50450,9/12/2022,
32924,A,,F,0,76300,19/1/2022,
32927,A,,M,0,41400,27/5/2021,
32928,A,,M,0,50450,14/12/2022,
32929,A,,F,0,76300,9/2/2021,
32931,A,,F,0,51200,10/5/2020,
32933,A,,M,0,41250,16/11/2020,
32933,A,,M,0,50450,28/12/2022,
32934,A,,F,0,47400,30/10/2022,
32934,A,,F,0,11500,23/7/2020,
32934,A,,F,0,41250,29/11/2021,
32934,A,,F,0,81100,1/3/2020,
32934,A,,F,0,41400,8/11/2021,
32934,A,,F,0,51200,4/7/2022,
32934,A,,F,0,41200,11/8/2022,
32934,A,,F,0,80300,25/12/2021,
32935,A,,F,0,11500,18/8/2020,
32951,A,,F,0,52000,9/3/2020,
32952,A,,F,0,50450,21/6/2021,
32952,A,,F,0,68100,12/9/2021,
32954,A,,F,0,11500,4/3/2021,
32957,A,,F,0,47400,5/1/2022,
32960,A,,F,0,51200,27/9/2021,
32960,A,,F,0,52000,31/7/2021,
32960,A,,F,0,51200,31/3/2020,
32960,A,,F,0,81100,24/2/2023,
32961,A,,M,0,47400,1/2/2020,
32961,A,,M,0,50450,8/1/2021,
32966,A,,F,0,41400,23/7/2020,
32969,A,,F,0,42000,17/3/2021,
32972,A,,F,0,80300,9/2/2022,
32993,A,,F,0,68100,7/1/2021,
32995,A,,F,0,41400,1/11/2021,
33006,A,,F,0,52000,16/9/2022,
33017,A,,F,0,68100,6/5/2020,
33033,A,,F,0,47400,5/1/2022,
33043,A,,F,0,51200,25/1/2023,
33048,A,,F,0,50450,4/8/2021,
33051,A,,M,0,41400,13/3/2022,
33052,A,,M,0,47400,29/6/2022,
33053,A,,M,0,11500,13/5/2023,
33053,A,,M,0,52000,20/5/2021,
33055,A,,M,0,76300,19/6/2023,
33058,A,,M,0,50450,25/11/2021,
33060,A,,M,0,50450,19/9/2021,
33064,A,,M,0,11500,19/1/2020,
33065,A,,M,0,47400,11/6/2020,
33066,A,,M,0,68100,2/2/2022,
33067,A,,F,0,81100,29/3/2021,
33068,A,,F,0,81100,9/7/2021,
33071,A,,F,0,80300,30/5/2023,
33071,A,,F,0,68100,20/7/2020,
33072,A,,F,0,50450,30/9/2022,
33072,A,,F,0,41400,5/2/2020,
33074,A,,F,0,80300,13/7/2020,
33075,A,,F,0,50450,26/5/2022,
33077,A,,F,0,41250,31/3/2020,
33078,A,,F,0,42000,18/4/2023,
33079,A,,M,0,41200,13/1/2020,
33079,A,,M,0,42000,25/12/2022,
33079,A,,M,0,47400,26/5/2020,
33080,A,,F,0,68100,3/2/2022,
33083,A,,F,0,41200,24/8/2021,
33084,A,,F,0,75000,23/7/2020,
33084,A,,F,0,50450,17/10/2022,
33084,A,,F,0,50450,5/10/2021,
33086,A,,M,0,52000,17/5/2021,
33088,A,,M,0,10470,23/3/2020,
33088,A,,M,0,41250,9/5/2022,
33089,A,,M,0,76300,19/8/2021,
33095,A,,M,0,51200,26/12/2020,
33097,A,,F,0,11500,18/4/2021,
33097,A,,F,0,41400,3/10/2022,
33097,A,,F,0,10470,15/6/2023,
33099,A,,M,0,47400,3/4/2023,
33102,A,,F,0,75000,5/3/2020,
33102,A,,F,0,75000,12/12/2022,
33102,A,,F,0,52000,26/7/2020,
33102,A,,F,0,11500,13/4/2020,
33103,A,,M,0,76300,12/5/2021,
33109,A,,F,0,41250,29/11/2022,
33109,A,,F,0,52000,28/3/2023,
33114,A,,M,0,75000,27/10/2021,
33114,A,,M,0,76300,25/5/2021,
33114,A,,M,0,80300,26/1/2020,
33118,A,,M,0,68100,28/3/2021,
33119,A,,M,0,47400,10/7/2022,
33119,A,,M,0,50450,6/5/2023,
